﻿data;evento;evento_key;codigo_evento;tipo_evento;oficial;abrangencia;territorio;cidade;periodicidade;nivel_impacto;janela_ativacao;momento_no_ano;abordagem_editorial;cta_sugerido;canais_sugeridos;formato_sugerido;tags_editoriais;score_relevancia;score_editorial;descricao_ai;origem_ai;curiosidade_ai
15/03/2026;Dia da Escola;dia_da_escola;ESCOLA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia da Escola, celebrado em 15 de março, é uma data que visa reconhecer a importância das instituições de ensino na formação de cidadãos e na construção de uma sociedade mais justa e igualitária. É um momento para refletir sobre o papel da educação na vida das pessoas e na promoção do conhecimento, valores e habilidades necessárias para o desenvolvimento pessoal e social.;A data foi instituída para homenagear as escolas e os educadores, ressaltando a relevância da educação na formação de uma sociedade consciente e participativa.;Em muitos lugares, o Dia da Escola é celebrado com atividades culturais, palestras e eventos que envolvem alunos, professores e a comunidade, promovendo um ambiente de aprendizado e troca de experiências.
15/03/2026;Dia de São Longuinho;dia_de_sao_longuinho;SAO_LONGUINHO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia de São Longuinho, celebrado em 15 de março, é uma data cultural que homenageia São Longuinho, um santo popular no Brasil, conhecido por sua associação com a busca de objetos perdidos. A tradição diz que, ao encontrar algo que se perdeu, é comum fazer uma oração a São Longuinho, pedindo sua intercessão. Essa prática é especialmente forte em comunidades católicas, onde as pessoas realizam promessas e agradecimentos ao santo. A data é marcada por celebrações e rituais que reforçam a fé e a devoção dos fiéis.;A origem do culto a São Longuinho remonta à sua figura bíblica, sendo mencionado como o soldado que perfurou o lado de Jesus na cruz. Com o tempo, sua imagem se transformou em um símbolo de proteção e ajuda nas dificuldades do dia a dia.;Uma das tradições mais curiosas é que, ao encontrar um objeto perdido, as pessoas costumam dizer que 'São Longuinho ajudou', reforçando a crença popular em sua intercessão.
15/03/2026;Dia dos Adultos;dia_dos_adultos_03_15;DIA_DOS_ADULTOS_03_15;behavior;False;national;BR;;annual;peak;DIA_DOS_ADULTOS;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;direitos|comportamental|consumo|maturidade;45.0;50.0;O Dia dos Adultos, celebrado em 15 de janeiro, é uma data que visa reconhecer e celebrar a maturidade e as responsabilidades que vêm com a vida adulta. Este evento destaca a importância do desenvolvimento pessoal e social, promovendo reflexões sobre as escolhas que moldam a vida de um adulto. A data também incentiva a valorização da arte e da música como formas de expressão que acompanham o crescimento e a evolução do ser humano ao longo da vida.;Não há informações disponíveis sobre a origem específica desta data comemorativa.;O Dia dos Adultos pode ser uma oportunidade para discutir temas como saúde mental, relacionamentos e a importância de encontrar um equilíbrio entre vida pessoal e profissional.
16/03/2026;Consumer Day 2026 (janela Pos;consumer_day_2026_janela_pos;CONSUMER_DAY_2026_JANELA_POS;retail;False;national;BR;;annual;post;CONSUMER_DAY_2026;sazonal;ultima chance|retargeting|up-sell|agradecimento;Ver condicoes;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|retencao|crm;60.0;50.0;O Consumer Day, celebrado em 16 de março de 2026, é um evento voltado para o varejo que visa promover a retenção de clientes e a melhoria das relações com os consumidores. Durante essa data, empresas de diversos setores realizam campanhas especiais, oferecendo promoções e experiências únicas para engajar seus clientes. A importância do Consumer Day reside na oportunidade que os varejistas têm de fortalecer a lealdade do consumidor e aprimorar suas estratégias de CRM (Customer Relationship Management).;O conceito de Consumer Day surgiu como uma resposta às necessidades do mercado de varejo, buscando criar um dia específico para celebrar e valorizar a experiência do consumidor.;Eventos como o Consumer Day têm se tornado cada vez mais populares, com empresas utilizando dados de CRM para personalizar ofertas e aumentar a satisfação do cliente.
16/03/2026;Yes Móvel Show São Paulo;yes_movel_show_sao_paulo;YES_MOVEL_SHOW_SAO_PAULO;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;móveis|decoração|casa;60.0;50.0;O Yes Móvel Show São Paulo é um evento dedicado ao setor de móveis e decoração, que reúne fabricantes, designers e consumidores em um espaço para troca de ideias, tendências e inovações. Acontecendo anualmente, o evento se destaca por apresentar as últimas novidades do mercado, além de promover palestras e workshops sobre design e sustentabilidade na decoração. É uma oportunidade para profissionais do setor se conectarem e para o público conhecer as novidades que podem transformar seus lares.;O evento foi criado para atender à crescente demanda por espaços que integrem design, funcionalidade e estética, refletindo as mudanças no comportamento dos consumidores em relação à decoração de interiores.;O Yes Móvel Show também costuma contar com a participação de influenciadores e especialistas renomados, que compartilham suas experiências e visões sobre o futuro do design de interiores.
16/03/2026;Dia do Agente Federal de Execução Penal;dia_do_agente_federal_de_execucao_penal;AGENTE_FEDERAL_DE_EXECUCAO_PENAL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia do Agente Federal de Execução Penal, celebrado em 16 de março, é uma data que visa reconhecer e valorizar o trabalho dos profissionais responsáveis pela execução penal no Brasil. Esses agentes desempenham um papel crucial na administração da justiça, garantindo a segurança e a ordem nas instituições penais, além de promover a ressocialização dos apenados. A data é uma oportunidade para refletir sobre a importância da função desses profissionais na sociedade e discutir os desafios enfrentados no exercício de suas atividades.;A data foi instituída para homenagear os agentes que atuam na execução penal, destacando a relevância de suas funções no sistema de justiça.;Os agentes federais de execução penal são responsáveis por supervisionar o cumprimento das penas e garantir os direitos dos detentos, atuando em um contexto de constante evolução das políticas de segurança e justiça no Brasil.
16/03/2026;Dia Nacional de Conscientização Sobre as Mudanças Climáticas;dia_nacional_de_conscientizacao_sobre_as_mudancas_climaticas;CONSCIENTIZACAO_SOBRE_AS_MUDANCAS_CLIMATICAS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia Nacional de Conscientização Sobre as Mudanças Climáticas, celebrado em 16 de março, tem como objetivo promover a reflexão e a discussão acerca dos impactos das mudanças climáticas no Brasil e no mundo. Esta data é uma oportunidade para sensibilizar a população sobre a importância da preservação ambiental e das ações necessárias para mitigar os efeitos das alterações climáticas, como o aquecimento global e a perda da biodiversidade.;A data foi instituída em resposta à crescente preocupação global com as mudanças climáticas, especialmente após a realização de conferências internacionais que abordaram o tema, como a Conferência das Nações Unidas sobre Mudanças Climáticas.;O Brasil é um dos países mais afetados pelas mudanças climáticas, enfrentando desafios como desmatamento, secas e enchentes, o que torna a conscientização sobre o tema ainda mais urgente.
16/03/2026;Dia do Médico Clínico;dia_do_medico_clinico;MEDICO_CLINICO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia do Médico Clínico, celebrado em 16 de março, é uma data que homenageia os profissionais da medicina que atuam na clínica geral, sendo fundamentais para o diagnóstico e tratamento de diversas condições de saúde. Essa data é uma oportunidade para reconhecer a importância do trabalho desses médicos na promoção da saúde e bem-estar da população, além de reforçar a necessidade de cuidados médicos acessíveis e de qualidade.;A escolha do dia 16 de março remete a uma homenagem aos médicos clínicos que, ao longo da história, têm desempenhado um papel crucial na medicina, especialmente em tempos de epidemias e crises de saúde pública.;O médico clínico é muitas vezes o primeiro contato do paciente com o sistema de saúde, sendo responsável por orientar e encaminhar para especialistas quando necessário.
16/03/2026;Dia do Agente Penitenciário Federal;dia_do_agente_penitenciario_federal;AGENTE_PENITENCIARIO_FEDERAL;behavior;False;national;BR;;annual;peak;DIA_DO_AGENTE_PENITENCI_RIO_FEDERAL;sazonal;conteudo util|informacao|contexto do dia;Saiba mais;Instagram|LinkedIn;carrossel|reels;profissão|institucional|segurança|ouvidoria|jornalismo;45.0;50.0;O Dia do Agente Penitenciário Federal, comemorado em 16 de março, é uma data que visa reconhecer e valorizar o trabalho dos profissionais responsáveis pela segurança e administração das unidades prisionais federais no Brasil. Esses agentes desempenham um papel crucial na manutenção da ordem e na ressocialização dos detentos, enfrentando desafios diários em um ambiente complexo e muitas vezes perigoso.;A data foi instituída para destacar a importância da profissão e promover a conscientização sobre as condições de trabalho e os direitos dos agentes penitenciários. A escolha do dia 16 de março remete à criação do Departamento Penitenciário Nacional (DEPEN) em 2003, que regulamenta e organiza as atividades penitenciárias no país.;Além de suas funções de segurança, os agentes penitenciários também atuam na promoção de programas de reintegração social, ajudando na formação e educação dos detentos.
16/03/2026;Dia Nacional do Ouvidor;dia_nacional_do_ouvidor;OUVIDOR;data_comemorativa;False;nacional;BR;;anual;pico;DIA_NACIONAL_DO_OUVIDOR;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;ouvidoria;45.0;50.0;O Dia Nacional do Ouvidor, celebrado em 16 de março, é uma data que visa reconhecer a importância do trabalho dos ouvidores nas instituições públicas e privadas. Esses profissionais são responsáveis por receber, analisar e encaminhar reclamações, sugestões e elogios dos cidadãos, promovendo a transparência e a melhoria dos serviços prestados. A data destaca o papel fundamental da ouvidoria na construção de uma sociedade mais justa e participativa.;A escolha do dia 16 de março remete à criação da Lei nº 13.460, de 26 de junho de 2017, que estabelece normas para a participação, proteção e defesa dos direitos do usuário dos serviços públicos da administração pública.;A ouvidoria é um canal essencial para a cidadania, pois permite que os cidadãos exerçam seu direito de voz e contribuam para a melhoria da gestão pública.
16/03/2026;Dia do Repórter;dia_do_reporter_03_16;REPORTER_03_16;data_comemorativa;False;nacional;BR;;anual;pico;DIA_DO_REP_RTER;sazonal;utilidade_publica;saiba_mais;Instagram|LinkedIn;carrossel|reels;jornalismo;45.0;50.0;O Dia do Repórter, celebrado em 16 de fevereiro, é uma data que homenageia os profissionais da comunicação que atuam na coleta e disseminação de informações. Os repórteres desempenham um papel fundamental na sociedade, pois são responsáveis por informar o público sobre eventos, questões sociais e políticas, além de dar voz a diferentes segmentos da população. Essa data é uma oportunidade para reconhecer a importância do jornalismo na promoção da transparência e na defesa da democracia.;A data foi escolhida em homenagem ao dia de nascimento de um dos mais importantes jornalistas brasileiros, que contribuiu significativamente para o desenvolvimento do jornalismo no país.;O Dia do Repórter também é um momento para refletir sobre os desafios enfrentados pela profissão, como a desinformação e a segurança dos jornalistas em diversas partes do mundo.
