date_iso,event_name,event_type,segment_tags,country,state,city,recurrence,priority_0_100,risk_weight_0_100,window_key,window_phase,locality_scope,content_angles,default_cta,platform_fit,notes,source_hint,rule,date_type
2026-04-15,Terça-feira Santa,cultural,religioso|esporte|arte|católico|bicicleta|música,BR,,,annual,60,65,TER_A_FEIRA_SANTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-15,Dia Mundial da Arte,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-15,Dia Mundial do Desenhista,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-15,Dia Nacional da Conservação do Solo,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-15,Dia do Desarmamento Infantil,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-15,Terça-feira Santa (Data móvel),cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-04-16,Dia dos Cortadores de Cana-de-açúcar,cultural,religioso|profissão|católico|agricultura,BR,,,annual,60,65,DIA_DOS_CORTADORES_DE_CANA_DE_A_CAR,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-16,Quarta-feira Santa,cultural,religioso|profissão|católico|agricultura,BR,,,annual,60,65,QUARTA_FEIRA_SANTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-16,Dia Mundial da Voz,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-16,Dia de Trabalhar de Pijama,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-16,Dia do Sacerdócio,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-16,Quarta-feira Santa (Data móvel),cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-04-17,Dia dos Tribunais de Contas do Brasil,cultural,religioso|institucional|católico|fiscalização,BR,,,annual,60,65,DIA_DOS_TRIBUNAIS_DE_CONTAS_DO_BRASIL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-17,Quinta-feira Santa,cultural,religioso|institucional|católico|fiscalização,BR,,,annual,60,65,QUINTA_FEIRA_SANTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-17,Dia Mundial da Hemofilia,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-17,Dia Mundial do Hemofílico,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-17,Dia Nacional da Botânica,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-17,Dia Nacional de Luta pela Reforma Agrária,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-17,Quinta-feira Santa (Data móvel),cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-04-18,Dia Mundial do Radiamador,official,feriado|religioso|educação|profissão|católico|literatura|comunicação|beleza,BR,,,annual,90,95,DIA_MUNDIAL_DO_RADIAMADOR,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-18,Dia Nacional do Livro Infantil,official,feriado|religioso|educação|profissão|católico|literatura|comunicação|beleza,BR,,,annual,90,95,DIA_NACIONAL_DO_LIVRO_INFANTIL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-18,Dia da Manicure,official,feriado|religioso|educação|profissão|católico|literatura|comunicação|beleza,BR,,,annual,90,95,DIA_DA_MANICURE,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-18,Sexta-feira Santa,official,feriado|religioso|educação|profissão|católico|literatura|comunicação|beleza,BR,,,annual,90,95,SEXTA_FEIRA_SANTA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-18,Dia Internacional dos Monumentos e Sítios,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-18,Dia Mundial do Radioamador,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-18,Dia de Monteiro Lobato,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-18,Dia do Amigo,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-18,Sexta-feira Santa (Data móvel),cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-04-19,Dia Oficial do Cabeleireiro,cultural,religioso|direitos|profissão|católico|indígena|beleza,BR,,,annual,60,65,DIA_OFICIAL_DO_CABELEIREIRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-19,Dia do Índio,cultural,religioso|direitos|profissão|católico|indígena|beleza,BR,,,annual,60,65,DIA_DO_NDIO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-19,Sábado de Aleluia,cultural,religioso|direitos|profissão|católico|indígena|beleza,BR,,,annual,60,65,S_BADO_DE_ALELUIA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-19,Dia Mundial dos Simpsons,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-19,Dia de Santo Expedito,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-19,Dia do Exército Brasileiro,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-19,Dia dos Povos Indígenas (Dia do Índio),cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-19,Sábado de Aleluia (Data móvel),cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-04-20,Dia do Diplomata,official,feriado|religioso|profissão|católico|relações|medicina,BR,,,annual,90,95,DIA_DO_DIPLOMATA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-20,Dia do Farmacêutico,official,feriado|religioso|profissão|católico|relações|medicina,BR,,,annual,90,95,DIA_DO_FARMAC_UTICO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-20,Páscoa,official,feriado|religioso|profissão|católico|relações|medicina,BR,,,annual,90,95,P_SCOA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-20,Dia da Língua Chinesa,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-20,Dia do Disco,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-20,Páscoa (Data móvel),cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-04-21,Dia de Tiradentes,official,feriado|histórico|profissão|natureza|inconfidência|capital|segurança|indústria|fauna,BR,,,annual,90,95,DIA_DE_TIRADENTES,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-21,Dia do Esquilo,official,feriado|histórico|profissão|natureza|inconfidência|capital|segurança|indústria|fauna,BR,,,annual,90,95,DIA_DO_ESQUILO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-21,Dia do Funcionário Policial Civil,official,feriado|histórico|profissão|natureza|inconfidência|capital|segurança|indústria|fauna,BR,,,annual,90,95,DIA_DO_FUNCION_RIO_POLICIAL_CIVIL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-21,Dia do Metalúrgico,official,feriado|histórico|profissão|natureza|inconfidência|capital|segurança|indústria|fauna,BR,,,annual,90,95,DIA_DO_METAL_RGICO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-21,Inauguração de Brasília,official,feriado|histórico|profissão|natureza|inconfidência|capital|segurança|indústria|fauna,BR,,,annual,90,95,INAUGURA_O_DE_BRAS_LIA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-21,Tiradentes,official,all|institucional|varejo,BR,,,annual,85,60,TIRADENTES,peak,national,mensagem institucional|servico|horarios|comunidade,Saiba mais,Instagram|LinkedIn,Feriado nacional,Feriados nacionais (Brasil),,
2026-04-21,Dia Mundial da Criatividade e Inovação,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-21,Aniversário de Brasília,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-21,Dia da Latinidade,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-21,Dia da Polícia Civil,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-21,Dia de Tiradentes (Inconfidência Mineira),cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-04-21,Dia do Têxtil,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-21,Inauguração de Brasília (1960),cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-04-22,Dia de Santo André,cultural,histórico|profissão|religioso|brasil|turismo|católico,BR,,,annual,60,65,DIA_DE_SANTO_ANDR_,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-22,Dia do Agente de Viagem,cultural,histórico|profissão|religioso|brasil|turismo|católico,BR,,,annual,60,65,DIA_DO_AGENTE_DE_VIAGEM,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-22,Dia do Descobrimento do Brasil,cultural,histórico|profissão|religioso|brasil|turismo|católico,BR,,,annual,60,65,DIA_DO_DESCOBRIMENTO_DO_BRASIL,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-22,Dia da Terra (Earth Day),international,sustentabilidade|institucional,BR,,,annual,55,55,DIA_DA_TERRA_EARTH_DAY_,peak,national,conteudo educativo|institucional|acao pratica,Saiba mais,Instagram|LinkedIn,Gancho de conteudo (nao comercial agressivo),Curadoria datas internacionais,,
2026-04-22,Data Festiva da Força Aérea Brasileira,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-22,Descobrimento do Brasil,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-22,Dia Nacional da Tontura,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-22,Dia da Aviação de Caça,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-22,Dia da Comunidade Luso-Brasileira,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-22,Dia da Terra,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-22,Dia do Descobrimento do Brasil (1500),cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-04-23,Dia Internacional da Medicina Integrativa,cultural,religioso|institucional|profissão|saúde|católico|escotismo|metalurgia|medicina,BR,,,annual,60,65,DIA_INTERNACIONAL_DA_MEDICINA_INTEGRATIVA,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-23,Dia de São Jorge,cultural,religioso|institucional|profissão|saúde|católico|escotismo|metalurgia|medicina,BR,,,annual,60,65,DIA_DE_S_O_JORGE,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-23,Dia do Escoteiro,cultural,religioso|institucional|profissão|saúde|católico|escotismo|metalurgia|medicina,BR,,,annual,60,65,DIA_DO_ESCOTEIRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-23,Dia do Serralheiro,cultural,religioso|institucional|profissão|saúde|católico|escotismo|metalurgia|medicina,BR,,,annual,60,65,DIA_DO_SERRALHEIRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-23,Dia Internacional de Cutucar o Nariz,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-23,Dia Mundial do Escoteiro,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-23,Dia Mundial do Livro e dos Direitos de Autor,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-23,Dia Nacional da Educação de Surdos,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-23,Dia Nacional do Choro,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-23,Dia da Língua Espanhola,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-23,Dia da Língua Inglesa,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-23,Dia das Meninas nas Tecnologias de Informação e Comunicação,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-23,Dia do Torcedor Corinthiano,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia Internacional do Jovem Trabalhador,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia Internacional do Milho,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia Mundial de Combate à Meningite,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia Mundial do Multilateralismo e da Diplomacia para a Paz,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia Nacional da Família na Escola,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia Nacional da Língua Brasileira de Sinais,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia de Libras (Língua Brasileira de Sinais),cultural,datas_comemorativas|cultural,BR,,,annual,50,55,,,national,,Saiba mais,,Fonte: Wikipedia (raw),Wikipedia (raw),,
2026-04-24,Dia do Boi,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia do Chimarrão,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia do Churrasco,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia do Penitenciário,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia do Samurai,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-24,Dia Mundial do Livro,behavior,acessibilidade|educação|inclusão|literatura|ensino,BR,,,annual,45,50,DIA_MUNDIAL_DO_LIVRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-24,Dia da Educação,behavior,acessibilidade|educação|inclusão|literatura|ensino,BR,,,annual,45,50,DIA_DA_EDUCA_O,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-24,Dia de Libras,behavior,acessibilidade|educação|inclusão|literatura|ensino,BR,,,annual,45,50,DIA_DE_LIBRAS,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-25,Dia Internacional de Consciencialização para a Alienação Parental,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-25,Dia Mundial da Luta contra a Malária,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-25,Dia Mundial da Medicina Veterinária,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-25,Dia Mundial do Pinguim,international,internacional|cultural,BR,,,annual,55,55,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-25,Dia da Contabilidade,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-25,Dia do DNA,cultural,comemorativo|cultural,BR,,,annual,50,50,,,national,,Saiba mais,,Fonte: Calendarr 2026,Calendarr 2026,,
2026-04-25,Dia do Carteiro,behavior,profissão|alfândega|contabilidade|correios,BR,,,annual,45,50,DIA_DO_CARTEIRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
2026-04-25,Dia do Despachante Aduaneiro,behavior,profissão|alfândega|contabilidade|correios,BR,,,annual,45,50,DIA_DO_DESPACHANTE_ADUANEIRO,peak,national,conteudo util|informacao|contexto do dia,Saiba mais,Instagram|LinkedIn,Calendario 365 dias (CSV),CSV 365 dias,,
